index,ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,city,country,territory,dealsize,address,contactname,Customer Value,CLTV,Recency,Frequency,Monetary
2212,10299,24.0,42.24,4,1013.76,2004-09-30,Shipped,3,9,2004,Motorcycles,40.0,S32_2206,"Toys of Finland, Co.",90-224 8555,Helsinki,Finland,EMEA,Small,Keskuskatu 45  ,Matti Karttunen,Low Value,267597.45,118,3,89199.15000000001
2213,10310,36.0,43.05,17,1549.8,2004-10-16,Shipped,4,10,2004,Motorcycles,40.0,S32_2206,"Toms Spezialitten, Ltd",0221-5554327,Koln,Germany,EMEA,Small,Mehrheimerstr. 369  ,Henriette Pfalzheim,Low Value,237126.39,234,2,79042.13
2214,10319,29.0,38.22,5,1108.3799999999999,2004-11-03,Shipped,4,11,2004,Motorcycles,40.0,S32_2206,Microscale Inc.,2125551957,NYC,USA,AMER,Small,5290 North Pendale Street  Suite 200,Kee Kuo,Low Value,84615.69,216,2,28205.230000000003
2215,10331,28.0,100.0,3,2800.0,2004-11-17,Shipped,4,11,2004,Motorcycles,40.0,S32_2206,Motor Mint Distributors Inc.,2155559857,Philadelphia,USA,AMER,Medium,11328 Douglas Av.  ,Rosa Hernandez,Low Value,189274.38,202,3,63091.46
2216,10343,29.0,100.0,5,2900.0,2004-11-24,Shipped,4,11,2004,Motorcycles,40.0,S32_2206,Reims Collectables,26.47.1555,Reims,France,EMEA,Medium,59 rue de l'Abbaye  ,Paul Henriot,High Value,349508.19,69,5,116502.73
2217,10355,38.0,39.83,10,1513.54,2004-12-07,Shipped,4,12,2004,Motorcycles,40.0,S32_2206,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2218,10364,48.0,48.28,1,2317.44,2005-01-06,Shipped,1,1,2005,Motorcycles,40.0,S32_2206,Marseille Mini Autos,91.24.4555,Marseille,France,EMEA,Small,"12, rue des Bouchers  ",Laurence Lebihan,Low Value,183483.36,152,3,61161.119999999995
2219,10378,40.0,82.46,1,3298.3999999999996,2005-02-10,Shipped,1,2,2005,Motorcycles,40.0,S32_2206,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2220,10390,41.0,44.56,11,1826.96,2005-03-04,Shipped,1,3,2005,Motorcycles,40.0,S32_2206,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Small,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2221,10403,30.0,40.23,2,1206.8999999999999,2005-04-08,Shipped,2,4,2005,Motorcycles,40.0,S32_2206,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,UK,EMEA,Small,Berkeley Gardens 12  Brewery  ,Elizabeth Devon,Low Value,256951.77,60,3,85650.59
2222,10104,35.0,47.62,11,1666.6999999999998,2003-01-31,Shipped,1,1,2003,Trucks and Buses,54.0,S32_2509,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2223,10114,28.0,55.73,2,1560.4399999999998,2003-04-01,Shipped,2,4,2003,Trucks and Buses,54.0,S32_2509,"La Corne D'abondance, Co.",(1) 42.34.2555,Paris,France,EMEA,Small,"265, boulevard Charonne  ",Marie Bertrand,Low Value,221896.56,199,3,73965.52
2224,10127,45.0,51.95,13,2337.75,2003-06-03,Shipped,2,6,2003,Trucks and Buses,54.0,S32_2509,Muscle Machine Inc,2125557413,NYC,USA,AMER,Small,4092 Furth Circle  Suite 400,Jeff Young,High Value,455346.12,188,4,151782.04
2225,10141,24.0,45.99,7,1103.76,2003-08-01,Shipped,3,8,2003,Trucks and Buses,54.0,S32_2509,Suominen Souveniers,+358 9 8045 555,Espoo,Finland,EMEA,Small,"Software Engineering Center, SEC Oy  ",Kalle Suominen,Low Value,266259.77999999997,152,3,88753.26
2226,10151,41.0,63.85,5,2617.85,2003-09-21,Shipped,3,9,2003,Trucks and Buses,54.0,S32_2509,"Oulu Toy Supplies, Inc.",981-443655,Oulu,Finland,EMEA,Small,Torikatu 38  ,Pirkko Koskitalo,Low Value,272286.87,127,3,90762.29
2227,10165,48.0,45.99,14,2207.52,2003-10-22,Shipped,4,10,2003,Trucks and Buses,54.0,S32_2509,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,APAC,Small,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Eric Natividad,High Value,393839.85000000003,97,5,131279.95
2228,10175,50.0,63.31,3,3165.5,2003-11-06,Shipped,4,11,2003,Trucks and Buses,54.0,S32_2509,"Stylish Desk Decors, Co.",(171) 555-0297,London,UK,EMEA,Medium,35 King George  ,Ann Brown,Low Value,235075.80000000002,186,3,78358.6
2229,10184,33.0,62.77,8,2071.4100000000003,2003-11-14,Shipped,4,11,2003,Trucks and Buses,54.0,S32_2509,"Iberia Gift Imports, Corp.",(95) 555 82 82,Sevilla,Spain,EMEA,Small,"C/ Romero, 33  ",Jose Pedro Roel,Low Value,137054.34,244,2,45684.78
2230,10195,32.0,43.29,8,1385.28,2003-11-25,Shipped,4,11,2003,Trucks and Buses,54.0,S32_2509,Mini Classics,9145554562,White Plains,USA,AMER,Small,3758 North Pendale Street  ,Steve Frick,Low Value,220951.44,235,2,73650.48
2231,10207,27.0,60.06,9,1621.6200000000001,2003-12-09,Shipped,4,12,2003,Trucks and Buses,54.0,S32_2509,Diecast Collectables,6175552555,Boston,USA,AMER,Small,6251 Ingle Ln.  ,Valarie Franco,Low Value,169124.76,407,2,56374.92
2232,10219,35.0,55.19,4,1931.6499999999999,2004-02-10,Shipped,1,2,2004,Trucks and Buses,54.0,S32_2509,Signal Collectibles Ltd.,4155554312,Brisbane,USA,AMER,Small,2793 Furth Circle  ,Sue Taylor,Low Value,118543.01999999999,483,2,39514.34
2233,10229,23.0,54.11,3,1244.53,2004-03-11,Shipped,1,3,2004,Trucks and Buses,54.0,S32_2509,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Small,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2234,10246,35.0,48.7,7,1704.5,2004-05-05,Shipped,2,5,2004,Trucks and Buses,54.0,S32_2509,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2235,10259,40.0,43.83,6,1753.1999999999998,2004-06-15,Shipped,2,6,2004,Trucks and Buses,54.0,S32_2509,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,APAC,Small,Village Close - 106 Linden Road Sandown  2nd Floor,Wendy Victorino,High Value,290116.65,45,4,96705.55
2236,10271,35.0,47.62,7,1666.6999999999998,2004-07-20,Shipped,3,7,2004,Trucks and Buses,54.0,S32_2509,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Small,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2237,10281,31.0,55.19,3,1710.8899999999999,2004-08-19,Shipped,3,8,2004,Trucks and Buses,54.0,S32_2509,Diecast Classics Inc.,2155551555,Allentown,USA,AMER,Small,7586 Pompton St.  ,Kyung Yu,Low Value,289134.81,8,4,96378.27
2238,10292,50.0,46.53,10,2326.5,2004-09-08,Shipped,3,9,2004,Trucks and Buses,54.0,S32_2509,Land of Toys Inc.,2125557818,NYC,USA,AMER,Small,897 Long Airport Avenue  ,Kwai Yu,High Value,416394.51,204,4,138798.17
2239,10305,40.0,57.9,7,2316.0,2004-10-13,Shipped,4,10,2004,Trucks and Buses,54.0,S32_2509,Marta's Replicas Co.,6175558555,Cambridge,USA,AMER,Small,39323 Spinnaker Dr.  ,Marta Hernandez,Low Value,246658.16999999998,237,2,82219.39
2240,10313,38.0,45.45,1,1727.1000000000001,2004-10-22,Shipped,4,10,2004,Trucks and Buses,54.0,S32_2509,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,Canada,AMER,Small,1900 Oak St.  ,Yoshi Tannamuri,Low Value,181793.73,228,2,60597.91
2241,10325,38.0,100.0,3,3800.0,2004-11-05,Shipped,4,11,2004,Trucks and Buses,54.0,S32_2509,Baane Mini Imports,07-98 9555,Stavern,Norway,EMEA,Large,Erling Skakkes gate 78  ,Jonas Bergulfsen,Low Value,285671.7,214,4,95223.90000000001
2242,10335,40.0,60.6,3,2424.0,2004-11-19,Shipped,4,11,2004,Trucks and Buses,54.0,S32_2509,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Small,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2243,10349,33.0,46.53,1,1535.49,2004-12-01,Shipped,4,12,2004,Trucks and Buses,54.0,S32_2509,Muscle Machine Inc,2125557413,NYC,USA,AMER,Small,4092 Furth Circle  Suite 400,Jeff Young,High Value,455346.12,188,4,151782.04
2244,10359,36.0,100.0,3,3600.0,2004-12-15,Shipped,4,12,2004,Trucks and Buses,54.0,S32_2509,Reims Collectables,26.47.1555,Reims,France,EMEA,Medium,59 rue de l'Abbaye  ,Paul Henriot,High Value,349508.19,69,5,116502.73
2245,10371,20.0,66.47,2,1329.4,2005-01-23,Shipped,1,1,2005,Trucks and Buses,54.0,S32_2509,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Small,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2246,10383,32.0,53.18,5,1701.76,2005-02-22,Shipped,1,2,2005,Trucks and Buses,54.0,S32_2509,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2247,10394,36.0,62.77,3,2259.7200000000003,2005-03-15,Shipped,1,3,2005,Trucks and Buses,54.0,S32_2509,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2248,10412,19.0,48.7,7,925.3000000000001,2005-05-03,Shipped,2,5,2005,Trucks and Buses,54.0,S32_2509,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2249,10425,11.0,43.83,6,482.13,2005-05-31,In Process,2,5,2005,Trucks and Buses,54.0,S32_2509,La Rochelle Gifts,40.67.8555,Nantes,France,EMEA,Small,"67, rue des Cinquante Otages  ",Janine Labrune,High Value,461729.46,7,4,153909.82
2250,10104,49.0,65.87,4,3227.63,2003-01-31,Shipped,1,1,2003,Trains,62.0,S32_3207,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2251,10116,27.0,63.38,1,1711.26,2003-04-11,Shipped,2,4,2003,Trains,62.0,S32_3207,Royale Belge,(071) 23 67 2555,Charleroi,Belgium,EMEA,Small,"Boulevard Tirou, 255  ",Pascale Cartrain,Low Value,77882.1,148,4,25960.7
2252,10127,29.0,70.84,6,2054.36,2003-06-03,Shipped,2,6,2003,Trains,62.0,S32_3207,Muscle Machine Inc,2125557413,NYC,USA,AMER,Small,4092 Furth Circle  Suite 400,Jeff Young,High Value,455346.12,188,4,151782.04
2253,10142,42.0,74.57,16,3131.9399999999996,2003-08-08,Shipped,3,8,2003,Trains,62.0,S32_3207,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Medium,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2254,10152,33.0,50.95,2,1681.3500000000001,2003-09-25,Shipped,3,9,2003,Trains,62.0,S32_3207,"Australian Gift Network, Co",61-7-3844-6555,South Brisbane,Australia,APAC,Small,31 Duncan St. West End  ,Tony Calaghan,Low Value,139197.54,125,3,46399.18
2255,10165,44.0,53.44,7,2351.3599999999997,2003-10-22,Shipped,4,10,2003,Trains,62.0,S32_3207,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,APAC,Small,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Eric Natividad,High Value,393839.85000000003,97,5,131279.95
2256,10176,22.0,64.0,6,1408.0,2003-11-06,Shipped,4,11,2003,Trains,62.0,S32_3207,L'ordine Souveniers,0522-556555,Reggio Emilia,Italy,EMEA,Small,Strada Provinciale 124  ,Maurizio Moroni,High Value,328842.66000000003,28,3,109614.22
2257,10184,48.0,50.95,1,2445.6000000000004,2003-11-14,Shipped,4,11,2003,Trains,62.0,S32_3207,"Iberia Gift Imports, Corp.",(95) 555 82 82,Sevilla,Spain,EMEA,Small,"C/ Romero, 33  ",Jose Pedro Roel,Low Value,137054.34,244,2,45684.78
2258,10195,33.0,54.68,1,1804.44,2003-11-25,Shipped,4,11,2003,Trains,62.0,S32_3207,Mini Classics,9145554562,White Plains,USA,AMER,Small,3758 North Pendale Street  ,Steve Frick,Low Value,220951.44,235,2,73650.48
2259,10207,45.0,56.55,2,2544.75,2003-12-09,Shipped,4,12,2003,Trains,62.0,S32_3207,Diecast Collectables,6175552555,Boston,USA,AMER,Small,6251 Ingle Ln.  ,Valarie Franco,Low Value,169124.76,407,2,56374.92
2260,10220,20.0,52.82,6,1056.4,2004-02-12,Shipped,1,2,2004,Trains,62.0,S32_3207,"Clover Collections, Co.",+353 1862 1555,Dublin,Ireland,EMEA,Small,25 Maiden Lane  Floor No. 4,Dean Cassidy,Low Value,129711.72,264,2,43237.24
2261,10230,46.0,60.9,4,2801.4,2004-03-15,Shipped,1,3,2004,Trains,62.0,S32_3207,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,Germany,EMEA,Small,Lyonerstr. 34  ,Roland Keitel,Low Value,200836.11,214,4,66945.37
2262,10247,40.0,49.71,6,1988.4,2004-05-05,Shipped,2,5,2004,Trains,62.0,S32_3207,Suominen Souveniers,+358 9 8045 555,Espoo,Finland,EMEA,Small,"Software Engineering Center, SEC Oy  ",Kalle Suominen,Low Value,266259.77999999997,152,3,88753.26
2263,10272,45.0,64.63,6,2908.35,2004-07-20,Shipped,3,7,2004,Trains,62.0,S32_3207,Diecast Classics Inc.,2155551555,Allentown,USA,AMER,Small,7586 Pompton St.  ,Kyung Yu,Low Value,289134.81,8,4,96378.27
2264,10282,36.0,59.65,9,2147.4,2004-08-20,Shipped,3,8,2004,Trains,62.0,S32_3207,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Small,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2265,10292,31.0,67.73,3,2099.63,2004-09-08,Shipped,3,9,2004,Trains,62.0,S32_3207,Land of Toys Inc.,2125557818,NYC,USA,AMER,Small,897 Long Airport Avenue  ,Kwai Yu,High Value,416394.51,204,4,138798.17
2266,10306,46.0,50.33,17,2315.18,2004-10-14,Shipped,4,10,2004,Trains,62.0,S32_3207,"AV Stores, Co.",(171) 555-1555,Manchester,UK,EMEA,Small,Fauntleroy Circus  ,Victoria Ashworth,High Value,410619.75,202,3,136873.25
2267,10314,35.0,66.49,9,2327.1499999999996,2004-10-22,Shipped,4,10,2004,Trains,62.0,S32_3207,Heintze Collectables,86 21 3555,Aaarhus,Denmark,EMEA,Small,Smagsloget 45  ,Palle Ibsen,Low Value,232436.37,228,2,77478.79
2268,10325,28.0,100.0,2,2800.0,2004-11-05,Shipped,4,11,2004,Trains,62.0,S32_3207,Baane Mini Imports,07-98 9555,Stavern,Norway,EMEA,Medium,Erling Skakkes gate 78  ,Jonas Bergulfsen,Low Value,285671.7,214,4,95223.90000000001
2269,10336,31.0,84.71,9,2626.0099999999998,2004-11-20,Shipped,4,11,2004,Trains,62.0,S32_3207,"La Corne D'abondance, Co.",(1) 42.34.2555,Paris,France,EMEA,Small,"265, boulevard Charonne  ",Marie Bertrand,Low Value,221896.56,199,3,73965.52
2270,10350,27.0,100.0,14,2700.0,2004-12-02,Shipped,4,12,2004,Trains,62.0,S32_3207,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2271,10359,22.0,100.0,1,2200.0,2004-12-15,Shipped,4,12,2004,Trains,62.0,S32_3207,Reims Collectables,26.47.1555,Reims,France,EMEA,Medium,59 rue de l'Abbaye  ,Paul Henriot,High Value,349508.19,69,5,116502.73
2272,10371,30.0,99.55,11,2986.5,2005-01-23,Shipped,1,1,2005,Trains,62.0,S32_3207,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Small,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2273,10383,44.0,36.07,8,1587.08,2005-02-22,Shipped,1,2,2005,Trains,62.0,S32_3207,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2274,10394,30.0,60.28,4,1808.4,2005-03-15,Shipped,1,3,2005,Trains,62.0,S32_3207,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2275,10413,24.0,49.71,6,1193.04,2005-05-05,Shipped,2,5,2005,Trains,62.0,S32_3207,Gift Depot Inc.,2035552570,Bridgewater,USA,AMER,Small,25593 South Bay Ln.  ,Julie King,Low Value,237064.23,33,3,79021.41
2276,10103,45.0,75.63,7,3403.35,2003-01-29,Shipped,1,1,2003,Trucks and Buses,64.0,S32_3522,Baane Mini Imports,07-98 9555,Stavern,Norway,EMEA,Medium,Erling Skakkes gate 78  ,Jonas Bergulfsen,Low Value,285671.7,214,4,95223.90000000001
2277,10113,23.0,68.52,1,1575.9599999999998,2003-03-26,Shipped,1,3,2003,Trucks and Buses,64.0,S32_3522,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Small,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2278,10126,26.0,62.7,7,1630.2,2003-05-28,Shipped,2,5,2003,Trucks and Buses,64.0,S32_3522,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Spain,EMEA,Small,"C/ Araquil, 67  ",Mart¡n Sommer,Low Value,285730.26,218,3,95243.42
2279,10140,28.0,60.76,7,1701.28,2003-07-24,Shipped,3,7,2003,Trucks and Buses,64.0,S32_3522,Technics Stores Inc.,6505556809,Burlingame,USA,AMER,Small,9408 Furth Circle  ,Juri Hirano,High Value,307467.39,153,4,102489.13
2280,10150,49.0,58.18,4,2850.82,2003-09-19,Shipped,3,9,2003,Trucks and Buses,64.0,S32_3522,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,APAC,Small,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Eric Natividad,High Value,393839.85000000003,97,5,131279.95
2281,10164,49.0,54.94,5,2692.06,2003-10-21,Resolved,4,10,2003,Trucks and Buses,64.0,S32_3522,Mini Auto Werke,7675-3555,Graz,Austria,EMEA,Small,Kirchgasse 6  ,Roland Mendel,Low Value,139515.59999999998,89,3,46505.2
2282,10175,29.0,74.98,12,2174.42,2003-11-06,Shipped,4,11,2003,Trucks and Buses,64.0,S32_3522,"Stylish Desk Decors, Co.",(171) 555-0297,London,UK,EMEA,Small,35 King George  ,Ann Brown,Low Value,235075.80000000002,186,3,78358.6
2283,10183,49.0,64.64,4,3167.36,2003-11-13,Shipped,4,11,2003,Trucks and Buses,64.0,S32_3522,"Classic Gift Ideas, Inc",2155554695,Philadelphia,USA,AMER,Medium,782 First Street  ,Francisca Cervantes,Low Value,170399.94,236,2,56799.98
2284,10194,39.0,54.94,7,2142.66,2003-11-25,Shipped,4,11,2003,Trucks and Buses,64.0,S32_3522,"Saveley & Henriot, Co.",78.32.5555,Lyon,France,EMEA,Small,"2, rue du Commerce  ",Mary Saveley,High Value,355740.69,462,3,118580.23
2285,10206,36.0,58.82,2,2117.52,2003-12-05,Shipped,4,12,2003,Trucks and Buses,64.0,S32_3522,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,Canada,AMER,Small,1900 Oak St.  ,Yoshi Tannamuri,Low Value,181793.73,228,2,60597.91
2286,10217,39.0,62.05,7,2419.95,2004-02-04,Shipped,1,2,2004,Trucks and Buses,64.0,S32_3522,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,APAC,Small,Village Close - 106 Linden Road Sandown  2nd Floor,Wendy Victorino,High Value,290116.65,45,4,96705.55
2287,10229,30.0,73.04,12,2191.2000000000003,2004-03-11,Shipped,1,3,2004,Trucks and Buses,64.0,S32_3522,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Small,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2288,10245,44.0,69.16,5,3043.04,2004-05-04,Shipped,2,5,2004,Trucks and Buses,64.0,S32_3522,Super Scale Inc.,2035559545,New Haven,USA,AMER,Medium,567 North Pendale Street  ,Leslie Murphy,Low Value,175239.99,399,2,58413.33
2289,10258,20.0,61.41,2,1228.1999999999998,2004-06-15,Shipped,2,6,2004,Trucks and Buses,64.0,S32_3522,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,Japan,APAC,Small,2-2-8 Roppongi  ,Akiko Shimamura,High Value,292368.12,46,4,97456.04
2290,10270,21.0,63.35,5,1330.3500000000001,2004-07-19,Shipped,3,7,2004,Trucks and Buses,64.0,S32_3522,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,Australia,APAC,Small,"Monitor Money Building, 815 Pacific Hwy  Level 6",Adrian Huxley,High Value,399670.14,9,4,133223.38
2291,10281,36.0,77.57,12,2792.5199999999995,2004-08-19,Shipped,3,8,2004,Trucks and Buses,64.0,S32_3522,Diecast Classics Inc.,2155551555,Allentown,USA,AMER,Small,7586 Pompton St.  ,Kyung Yu,Low Value,289134.81,8,4,96378.27
2292,10291,32.0,71.75,7,2296.0,2004-09-08,Shipped,3,9,2004,Trucks and Buses,64.0,S32_3522,Scandinavian Gift Ideas,0695-34 6555,Boras,Sweden,EMEA,Small,?kergatan 24  ,Maria Larsson,High Value,347669.67,96,3,115889.89
2293,10304,36.0,73.04,2,2629.44,2004-10-11,Shipped,4,10,2004,Trucks and Buses,64.0,S32_3522,Auto Assoc. & Cie.,30.59.8555,Versailles,France,EMEA,Small,"67, avenue de l'Europe  ",Daniel Tonini,Low Value,160094.91,239,2,53364.97
2294,10313,34.0,56.24,10,1912.16,2004-10-22,Shipped,4,10,2004,Trucks and Buses,64.0,S32_3522,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,Canada,AMER,Small,1900 Oak St.  ,Yoshi Tannamuri,Low Value,181793.73,228,2,60597.91
2295,10324,48.0,100.0,4,4800.0,2004-11-05,Shipped,4,11,2004,Trucks and Buses,64.0,S32_3522,Vitachrome Inc.,2125551500,NYC,USA,AMER,Large,2678 Kingston Rd.  Suite 101,Michael Frick,Low Value,202534.11,214,3,67511.37
2296,10333,33.0,73.69,4,2431.77,2004-11-18,Shipped,4,11,2004,Trucks and Buses,64.0,S32_3522,Mini Wheels Co.,6505555787,San Francisco,USA,AMER,Small,5557 North Pendale Street  ,Julie Murphy,Low Value,180729.84,201,3,60243.28
2297,10348,31.0,100.0,5,3100.0,2004-11-01,Shipped,4,11,2004,Trucks and Buses,64.0,S32_3522,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Spain,EMEA,Medium,"C/ Araquil, 67  ",Mart¡n Sommer,Low Value,285730.26,218,3,95243.42
2298,10358,36.0,100.0,2,3600.0,2004-12-10,Shipped,4,12,2004,Trucks and Buses,64.0,S32_3522,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2299,10370,25.0,100.0,3,2500.0,2005-01-20,Shipped,1,1,2005,Trucks and Buses,64.0,S32_3522,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,Australia,APAC,Medium,201 Miller Street  Level 15,Anna O'Hara,High Value,363781.23,90,4,121260.41
2300,10382,48.0,100.0,8,4800.0,2005-02-17,Shipped,1,2,2005,Trucks and Buses,64.0,S32_3522,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Medium,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
2301,10411,27.0,69.16,5,1867.32,2005-05-01,Shipped,2,5,2005,Trucks and Buses,64.0,S32_3522,Quebec Home Shopping Network,(514) 555-8054,Montreal,Canada,AMER,Small,43 rue St. Laurent  ,Jean Fresnisre,Low Value,184242.3,37,3,61414.1
2302,10424,44.0,61.41,2,2702.04,2005-05-31,In Process,2,5,2005,Trucks and Buses,64.0,S32_3522,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2303,10106,33.0,72.92,5,2406.36,2003-02-17,Shipped,1,2,2003,Vintage Cars,68.0,S32_4289,Rovelli Gifts,035-640555,Bergamo,Italy,EMEA,Small,Via Ludovico il Moro 22  ,Giovanni Rovelli,High Value,381430.92,207,3,127143.64
2304,10120,29.0,72.23,11,2094.67,2003-04-29,Shipped,2,4,2003,Vintage Cars,68.0,S32_4289,"Australian Collectors, Co.",03 9520 4555,Melbourne,Australia,APAC,Small,636 St Kilda Road  Level 3,Peter Ferguson,High Value,493727.61,190,5,164575.87
2305,10133,49.0,57.1,6,2797.9,2003-06-27,Shipped,2,6,2003,Vintage Cars,68.0,S32_4289,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
2306,10144,20.0,81.86,1,1637.2,2003-08-13,Shipped,3,8,2003,Vintage Cars,68.0,S32_4289,Royale Belge,(071) 23 67 2555,Charleroi,Belgium,EMEA,Small,"Boulevard Tirou, 255  ",Pascale Cartrain,Low Value,77882.1,148,4,25960.7
2307,10168,31.0,73.61,12,2281.91,2003-10-28,Shipped,4,10,2003,Vintage Cars,68.0,S32_4289,Technics Stores Inc.,6505556809,Burlingame,USA,AMER,Small,9408 Furth Circle  ,Juri Hirano,High Value,307467.39,153,4,102489.13
2308,10210,39.0,59.16,10,2307.24,2004-01-12,Shipped,1,1,2004,Vintage Cars,68.0,S32_4289,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,Japan,APAC,Small,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku  ",Mory Kentary,Low Value,166861.95,420,2,55620.65
